# log10mustar log10mustar_err log10lambda log10lambda_err
1.301794910430908203e+01 7.361843436956405640e-02 1.592376232147216797e+00 3.185815736651420593e-02
1.291843605041503906e+01 1.543439030647277832e-01 1.642242074012756348e+00 2.835999242961406708e-02
1.299225616455078125e+01 1.058911532163619995e-01 1.685056209564208984e+00 3.753944113850593567e-02
1.322416114807128906e+01 4.765392839908599854e-02 1.590509295463562012e+00 3.144675120711326599e-02
1.304484558105468750e+01 7.222475111484527588e-02 1.592376232147216797e+00 3.155351430177688599e-02
1.291079616546630859e+01 6.244362518191337585e-02 1.620412707328796387e+00 3.980403393507003784e-02
1.291065979003906250e+01 8.828772604465484619e-02 1.599931597709655762e+00 2.742814831435680389e-02
1.291113567352294922e+01 8.558896183967590332e-02 1.620095014572143555e+00 2.908092364668846130e-02
1.297242450714111328e+01 7.141313701868057251e-02 1.653715610504150391e+00 3.920167684555053711e-02
1.302030658721923828e+01 1.533772647380828857e-01 1.619299769401550293e+00 3.409260511398315430e-02
1.303903770446777344e+01 7.411473244428634644e-02 1.577385902404785156e+00 3.079803287982940674e-02
1.304202842712402344e+01 5.271792784333229065e-02 1.575100898742675781e+00 3.149092942476272583e-02
1.296315765380859375e+01 6.513349711894989014e-02 1.598931789398193359e+00 3.817479312419891357e-02
1.297666645050048828e+01 1.308597326278686523e-01 1.606538772583007812e+00 3.006315603852272034e-02
1.302799987792968750e+01 5.265930667519569397e-02 1.577736377716064453e+00 3.065990097820758820e-02
1.306480312347412109e+01 6.227641180157661438e-02 1.647644042968750000e+00 3.592815622687339783e-02
1.291675472259521484e+01 8.334413170814514160e-02 1.563129544258117676e+00 3.960859775543212891e-02
1.304290103912353516e+01 7.507167756557464600e-02 1.506514191627502441e+00 3.301919996738433838e-02
1.315232276916503906e+01 5.825504288077354431e-02 1.560221314430236816e+00 3.371529653668403625e-02
1.294609928131103516e+01 5.390636995434761047e-02 1.647644042968750000e+00 3.144912794232368469e-02
1.290852260589599609e+01 7.374747842550277710e-02 1.706803679466247559e+00 4.519334807991981506e-02
1.310367202758789062e+01 6.413952261209487915e-02 1.603577971458435059e+00 3.765598312020301819e-02
1.296211242675781250e+01 5.702212080359458923e-02 1.545946002006530762e+00 3.010337240993976593e-02
1.290859889984130859e+01 8.548176288604736328e-02 1.545946002006530762e+00 3.305591270327568054e-02
1.312527847290039062e+01 5.099895596504211426e-02 1.670730352401733398e+00 4.003393277525901794e-02
1.302600765228271484e+01 6.565047800540924072e-02 1.593053221702575684e+00 2.987454272806644440e-02
1.294988441467285156e+01 9.394551068544387817e-02 1.551005244255065918e+00 3.007356449961662292e-02
1.294540309906005859e+01 4.860535636544227600e-02 1.582267165184020996e+00 3.122992254793643951e-02
1.300157546997070312e+01 7.532633841037750244e-02 1.589657902717590332e+00 4.053486511111259460e-02
1.319007110595703125e+01 4.290326684713363647e-02 1.587779283523559570e+00 3.107749298214912415e-02
1.325830554962158203e+01 3.429570794105529785e-02 1.608664512634277344e+00 3.173119574785232544e-02
1.328361606597900391e+01 6.464986503124237061e-02 1.645701050758361816e+00 2.888968773186206818e-02
1.301992607116699219e+01 4.986805468797683716e-02 1.595414161682128906e+00 3.233375027775764465e-02
1.312297916412353516e+01 7.105510681867599487e-02 1.684782505035400391e+00 4.524752870202064514e-02
1.311299514770507812e+01 5.646940320730209351e-02 1.628123760223388672e+00 4.314994066953659058e-02
1.304538249969482422e+01 6.705772876739501953e-02 1.614658832550048828e+00 3.526129201054573059e-02
1.296236610412597656e+01 5.604473501443862915e-02 1.569781303405761719e+00 3.703636303544044495e-02
1.308837509155273438e+01 5.848849937319755554e-02 1.467678904533386230e+00 3.960460051894187927e-02
1.304792976379394531e+01 5.993434786796569824e-02 1.483414530754089355e+00 4.242596402764320374e-02
1.300130748748779297e+01 8.965305238962173462e-02 1.649429798126220703e+00 3.417649865150451660e-02
1.296776676177978516e+01 4.390124976634979248e-02 1.500278115272521973e+00 5.528508499264717102e-02
1.294157314300537109e+01 6.065454706549644470e-02 1.618024468421936035e+00 3.210038691759109497e-02
1.310237979888916016e+01 5.137552320957183838e-02 1.544435620307922363e+00 3.938795253634452820e-02
1.291306972503662109e+01 9.422474354505538940e-02 1.620571374893188477e+00 3.797689452767372131e-02
1.317786693572998047e+01 1.031529977917671204e-01 1.615623116493225098e+00 3.608142957091331482e-02
1.303076076507568359e+01 6.949072331190109253e-02 1.598598003387451172e+00 3.149358555674552917e-02
1.302394866943359375e+01 5.408485606312751770e-02 1.536803722381591797e+00 3.875382989645004272e-02
1.318834590911865234e+01 6.902424246072769165e-02 1.602751851081848145e+00 3.490747138857841492e-02
1.304394054412841797e+01 5.798294767737388611e-02 1.648389101028442383e+00 3.768182173371315002e-02
1.299355125427246094e+01 7.129221409559249878e-02 1.528839349746704102e+00 3.901256620883941650e-02
1.294181060791015625e+01 8.431604504585266113e-02 1.587094068527221680e+00 3.446213155984878540e-02
1.321150588989257812e+01 5.607711151242256165e-02 1.556190252304077148e+00 3.469360619783401489e-02
1.300664901733398438e+01 9.008235484361648560e-02 1.614658832550048828e+00 3.221674636006355286e-02
1.336275386810302734e+01 3.521523252129554749e-02 1.462913274765014648e+00 4.950788244605064392e-02
1.294588375091552734e+01 6.744773685932159424e-02 1.609316587448120117e+00 3.269812092185020447e-02
1.315534305572509766e+01 5.287365242838859558e-02 1.620571374893188477e+00 3.145620599389076233e-02
1.300922679901123047e+01 4.731369391083717346e-02 1.628123760223388672e+00 3.138319030404090881e-02
1.295233249664306641e+01 9.248693287372589111e-02 1.595582365989685059e+00 3.656024485826492310e-02
1.329160881042480469e+01 4.468772187829017639e-02 1.393000483512878418e+00 5.398767814040184021e-02
1.302157306671142578e+01 8.048357814550399780e-02 1.562404274940490723e+00 3.080896474421024323e-02
1.315188884735107422e+01 6.026674062013626099e-02 1.599765062332153320e+00 3.638050705194473267e-02
1.291705513000488281e+01 8.197802305221557617e-02 1.570494413375854492e+00 3.396600857377052307e-02
1.313288116455078125e+01 5.213724449276924133e-02 1.540254712104797363e+00 3.810158371925354004e-02
1.300912094116210938e+01 7.401863485574722290e-02 1.599931597709655762e+00 3.128417953848838806e-02
1.306923294067382812e+01 4.648162797093391418e-02 1.508367776870727539e+00 4.209315776824951172e-02
1.298730373382568359e+01 7.467837631702423096e-02 1.563310623168945312e+00 3.103095479309558868e-02
1.304004192352294922e+01 8.582889288663864136e-02 1.607357621192932129e+00 4.954395815730094910e-02
1.321906566619873047e+01 7.689777761697769165e-02 1.631851315498352051e+00 3.497859090566635132e-02
1.292491436004638672e+01 4.731596261262893677e-02 1.750352621078491211e+00 4.381941258907318115e-02
1.316822528839111328e+01 4.631245881319046021e-02 1.669881105422973633e+00 3.440826386213302612e-02
1.300105381011962891e+01 7.987368851900100708e-02 1.584687232971191406e+00 3.276981040835380554e-02
1.290801715850830078e+01 7.694791257381439209e-02 1.587950348854064941e+00 3.893001750111579895e-02
1.309890937805175781e+01 6.864903867244720459e-02 1.582267165184020996e+00 3.104232065379619598e-02
1.299468612670898438e+01 9.847923368215560913e-02 1.527858018875122070e+00 3.637913614511489868e-02
1.300889396667480469e+01 6.438909471035003662e-02 1.609153747558593750e+00 3.608208894729614258e-02
1.308035182952880859e+01 5.358723923563957214e-02 1.606702566146850586e+00 3.563109040260314941e-02
1.325727748870849609e+01 5.169129371643066406e-02 1.663601875305175781e+00 3.605934605002403259e-02
1.299986076354980469e+01 5.602261796593666077e-02 1.557660460472106934e+00 3.989149630069732666e-02
1.302733230590820312e+01 5.396391823887825012e-02 1.601758480072021484e+00 3.521149605512619019e-02
1.309826278686523438e+01 5.667190998792648315e-02 1.697065353393554688e+00 5.297609046101570129e-02
1.295768642425537109e+01 6.717794388532638550e-02 1.598931789398193359e+00 3.250325843691825867e-02
1.302909469604492188e+01 5.474862456321716309e-02 1.564395785331726074e+00 4.068275913596153259e-02
1.295637035369873047e+01 7.857519388198852539e-02 1.559856414794921875e+00 4.272855818271636963e-02
1.293717479705810547e+01 7.771377265453338623e-02 1.517920732498168945e+00 3.481934592127799988e-02
1.299193000793457031e+01 6.008525937795639038e-02 1.556742191314697266e+00 3.170394524931907654e-02
1.307300281524658203e+01 6.226548925042152405e-02 1.509394049644470215e+00 3.356656432151794434e-02
1.298866081237792969e+01 9.859696775674819946e-02 1.603577971458435059e+00 3.500347211956977844e-02
1.299987125396728516e+01 8.637250959873199463e-02 1.606702566146850586e+00 4.141298308968544006e-02
1.307934761047363281e+01 6.710322201251983643e-02 1.547451138496398926e+00 3.034315630793571472e-02
1.292012023925781250e+01 8.020901679992675781e-02 1.609804987907409668e+00 3.413334488868713379e-02
1.314197063446044922e+01 5.085122585296630859e-02 1.613853573799133301e+00 3.772222623229026794e-02
1.296838855743408203e+01 7.378221303224563599e-02 1.573865532875061035e+00 3.081653453409671783e-02
1.317864418029785156e+01 7.337678968906402588e-02 1.587265372276306152e+00 3.099870309233665466e-02
1.293862628936767578e+01 1.230445131659507751e-01 1.574042081832885742e+00 3.403233364224433899e-02
1.335084724426269531e+01 3.331182524561882019e-02 1.563491702079772949e+00 3.206091746687889099e-02
1.310768127441406250e+01 6.179103627800941467e-02 1.604237675666809082e+00 3.393120691180229187e-02
1.299837684631347656e+01 6.969763338565826416e-02 1.577911496162414551e+00 4.158238694071769714e-02
1.331974792480468750e+01 4.331014305353164673e-02 1.665752768516540527e+00 3.348463401198387146e-02
1.313935565948486328e+01 5.334371700882911682e-02 1.572271823883056641e+00 3.525254875421524048e-02
1.332429981231689453e+01 4.533965513110160828e-02 1.588121414184570312e+00 3.654412925243377686e-02
1.296260738372802734e+01 9.093187749385833740e-02 1.577736377716064453e+00 3.807585686445236206e-02
1.321257114410400391e+01 4.923182725906372070e-02 1.599598526954650879e+00 3.650903329253196716e-02
1.321121501922607422e+01 3.770766034722328186e-02 1.591019272804260254e+00 4.448064789175987244e-02
1.302463150024414062e+01 5.208694562315940857e-02 1.514692187309265137e+00 3.623118251562118530e-02
1.291008281707763672e+01 8.927810937166213989e-02 1.542160034179687500e+00 3.952503204345703125e-02
1.294487285614013672e+01 6.174872070550918579e-02 1.397268056869506836e+00 5.377696081995964050e-02
1.296558856964111328e+01 8.483951538801193237e-02 1.485802173614501953e+00 3.856913000345230103e-02
1.314896106719970703e+01 9.326746314764022827e-02 1.551191449165344238e+00 3.471249341964721680e-02
1.334849929809570312e+01 4.869579896330833435e-02 1.556374311447143555e+00 3.067928738892078400e-02
1.331266212463378906e+01 3.449467942118644714e-02 1.594235301017761230e+00 4.565861076116561890e-02
1.298026371002197266e+01 7.338818162679672241e-02 1.598764896392822266e+00 3.593596816062927246e-02
1.301305580139160156e+01 6.325083971023559570e-02 1.579484581947326660e+00 3.205664083361625671e-02
1.296111297607421875e+01 6.769479066133499146e-02 1.522122144699096680e+00 3.966855630278587341e-02
1.308234119415283203e+01 5.435815453529357910e-02 1.558210372924804688e+00 4.564100876450538635e-02
1.303584766387939453e+01 5.915600806474685669e-02 1.430715918540954590e+00 4.201797395944595337e-02
1.308878517150878906e+01 4.721922799944877625e-02 1.547075390815734863e+00 3.587425127625465393e-02
1.296578502655029297e+01 6.965379416942596436e-02 1.606374740600585938e+00 4.007386043667793274e-02
1.294473648071289062e+01 9.424474835395812988e-02 1.586750984191894531e+00 3.417063131928443909e-02
1.299932098388671875e+01 5.876726284623146057e-02 1.509599089622497559e+00 3.124494105577468872e-02
1.298639392852783203e+01 8.432523906230926514e-02 1.593222260475158691e+00 3.260812908411026001e-02
1.300562572479248047e+01 7.637374848127365112e-02 1.509394049644470215e+00 3.467727825045585632e-02
1.294520568847656250e+01 8.003966510295867920e-02 1.599931597709655762e+00 3.848302736878395081e-02
1.298957538604736328e+01 5.772237852215766907e-02 1.621205806732177734e+00 3.320304676890373230e-02
1.293694686889648438e+01 6.888687610626220703e-02 1.524900674819946289e+00 3.611488267779350281e-02
1.320340251922607422e+01 8.871665596961975098e-02 1.603742957115173340e+00 3.543329611420631409e-02
1.291536617279052734e+01 7.083945721387863159e-02 1.567993521690368652e+00 3.584992885589599609e-02
1.296340942382812500e+01 5.276611447334289551e-02 1.596254348754882812e+00 5.054515227675437927e-02
1.315902423858642578e+01 5.324317514896392822e-02 1.555637598037719727e+00 3.438617661595344543e-02
1.314603233337402344e+01 4.685954004526138306e-02 1.482324838638305664e+00 3.557620197534561157e-02
1.306972789764404297e+01 1.773804128170013428e-01 1.561677813529968262e+00 4.072977229952812195e-02
1.293709564208984375e+01 6.300606578588485718e-02 1.528839349746704102e+00 3.706672415137290955e-02
1.297939205169677734e+01 1.046694815158843994e-01 1.541589379310607910e+00 3.369856625795364380e-02
1.294825935363769531e+01 7.015609741210937500e-02 1.568530678749084473e+00 3.343219682574272156e-02
1.312129497528076172e+01 5.138151347637176514e-02 1.542730093002319336e+00 3.913321346044540405e-02
1.299667739868164062e+01 6.082019954919815063e-02 1.595245957374572754e+00 4.220257326960563660e-02
1.320987129211425781e+01 7.025968283414840698e-02 1.568172693252563477e+00 3.795642778277397156e-02
1.313660430908203125e+01 1.179145574569702148e-01 1.555453300476074219e+00 4.036161676049232483e-02
1.298224735260009766e+01 9.047682583332061768e-02 1.578960776329040527e+00 3.950425982475280762e-02
1.306098079681396484e+01 6.591545045375823975e-02 1.608174920082092285e+00 3.727420419454574585e-02
1.299355888366699219e+01 5.933720245957374573e-02 1.496704101562500000e+00 3.628613799810409546e-02
1.300257778167724609e+01 9.046544879674911499e-02 1.635393738746643066e+00 4.322341829538345337e-02
1.294933795928955078e+01 6.500591337680816650e-02 1.574218869209289551e+00 4.688446968793869019e-02
1.292357254028320312e+01 8.189485967159271240e-02 1.555822014808654785e+00 3.459602594375610352e-02
1.313878631591796875e+01 4.418621957302093506e-02 1.492887496948242188e+00 3.462027758359909058e-02
1.305323886871337891e+01 4.822523891925811768e-02 1.591698288917541504e+00 3.857532143592834473e-02
1.305011940002441406e+01 1.156809926033020020e-01 1.603577971458435059e+00 3.688726201653480530e-02
1.295228004455566406e+01 8.213427662849426270e-02 1.585892319679260254e+00 3.280976787209510803e-02
1.294187831878662109e+01 6.311915814876556396e-02 1.595414161682128906e+00 3.936609625816345215e-02
1.298591613769531250e+01 8.508918434381484985e-02 1.539298892021179199e+00 3.851468116044998169e-02
1.294131851196289062e+01 6.573449075222015381e-02 1.507956504821777344e+00 3.508828207850456238e-02
1.312076187133789062e+01 7.834445685148239136e-02 1.429731845855712891e+00 4.526103287935256958e-02
1.295787429809570312e+01 7.218247652053833008e-02 1.585720419883728027e+00 4.419728368520736694e-02
1.313919353485107422e+01 5.165732651948928833e-02 1.493951082229614258e+00 5.428313463926315308e-02
1.343987941741943359e+01 3.325242549180984497e-02 1.593729019165039062e+00 3.697645291686058044e-02
1.308626842498779297e+01 6.350553035736083984e-02 1.524702787399291992e+00 4.231596365571022034e-02
1.319288063049316406e+01 4.852143302559852600e-02 1.573157906532287598e+00 3.424711897969245911e-02
1.309570026397705078e+01 5.705577135086059570e-02 1.534874558448791504e+00 4.399470612406730652e-02
1.302627944946289062e+01 1.188025325536727905e-01 1.500696659088134766e+00 3.873769193887710571e-02
1.294428348541259766e+01 6.795968860387802124e-02 1.516914486885070801e+00 3.342047706246376038e-02
